Comment_ID,Text,Sentiment,label
2914,To'atamuu qaba nami kun dhimma national interest fi sensitive ta'an Dargaggeessa Oromo hin ilaallatu nama jedheera media irratti bahee,Positive,2
9395,lubbu maloo naaf himi namnni yoo follow naaf godhani follow back naaf debisuu dadaa friend naaf tasisuu dada,Neutral,1
3721,osoo dhugaa taate bayyee natti tola,Positive,2
9030,pls pls pls adaraa kee biraa hin darbinii maalo akkamitana suura koo lamafi isaa ol yeroo tokkoti wal cinaa naqee postii godhaa adaraa kee naaf himii sisoo 💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯,Neutral,1
2386,siillee haa ajjeessanii,Negative,0
5395,Essatti Aragan,Neutral,1
7536,"Dr,dubartiin tokko akkamitti yeroo marsaan laguu irra jiruu ulfaa'uu dandeessi?
 kan biran Dr,yeroo marsaa laguu walquunnamtii saalaa gochuun Faayidaa moo miidha qaba? Ishee kana bal'isa na ibsa, galatoomaDr.",Neutral,1
6745,"Eenyu qopheeffaatan ree!!?amma booda gantu fi galtun biyyaa keenya tti sagalee hin qabduu,""Badhaadhinnaa paartii dhaloota haaraa waan ta'eef waggaa kumaa kitilaa"" Itoophiyaa bulchaa hin shakkinuu!!!",Neutral,1
1585,nuuf jiraadhuu,Negative,0
1759,Obbollesikoo digiris singilis doralas makinas qabaa si jalata lubbuu,Positive,2
9452,biri kafalan demun hin dadamam maa,Neutral,1
6925,Weraraa Lafa Fi oromoo Lafa irraa balesutui,Neutral,1
2369,ati nama moo bineessa,Negative,0
2924,"sammuun mucaa kanaa baay'ee eebbifamaadha bar gooftaatu eebbisee kenneef,jabaa namaa jabaadhu",Positive,2
9965,Akkamitti fayyadamaa,Neutral,1
6720,Akhuma qilleensa irraa deemani bookisan kana seeta biyyaa bulchuu! Dubbichii akka qilleensa irraatti bookisani kana hin Jirtu Ulaagaa hedduun Nama gaafatii ati hin guutuu callisi deemi!,Negative,0
9987,Me akkaataa waliin deemnu na barsiisaa.,Neutral,1
2783,anis yeroon mucaa kana social Media irratti arguu keessi koo baayyee itti gammadaa nuuf jiraadhu b/sa .,Positive,2
3252,offii nii tatta garuu namaaf hin tattuu nama dhukkubsatte nii ajjeesta,Negative,0
4331,Amen amen amen waqayyo sagale jirenya si haa dhagesisu ebbifamii ebbifamii ebbifamii ❤❤❤❤❤❤,Positive,2
4194,Iysusi kooooooooo westa ne,Positive,2
8541,@AbiyAhmedAli Lafen ilman oromo sihawaranu gantu dha ati,Negative,0
7909,Doctor fincaan xuraawa kalee keenya irraa dhiqame gara alaatti baudha. Darbee immoo dhangalahoon sanyii kormaa immoo ippiidimisisii keessatti kuufama . Kara tokko gara alaatti ha Bahan iyyuu malee.. akm garaagarummaa hin qabanii akm sanyiin kormaa kun ujummoolee xixiqqoo sassaabee gara uretiraatti fidu ni qaba moo hin qabu?,Neutral,1
4923,Ana dogongora naaf sirreessuu dide maal godhu?,Neutral,1
4875,𝕄𝕒𝕒𝕤𝕙𝕒𝕒 𝕒𝕝𝕝𝕒𝕙 𝕪𝕒𝕒 𝕤𝕙𝕖𝕖𝕜𝕒 𝕜𝕚𝕪𝕪𝕒❤❤❤,Positive,2
200,baqaa ure my favourite i love u bro ...covid nama bayee jijire yaada ke hunda jaladhare,Positive,2
6280,jawaar inaaffaa qaba,Negative,0
8345,Naabaneeimooo,Neutral,1
5837,Jawwar fedhin isaà fedhii dhunfaadha biyya digaa malee Mal ijaara in yaadnisaa yaada amantaa tokkotii kan biraa moo osoo biyyaaf yaadee ulaa galanaa in mormuu turee in oroomoodha silaa,Negative,0
9503,Mal godhama ree porsesiin isaa bayedha,Neutral,1
9784,Abdu keenya tiktok kuni na jalaa bade email isaatis tahee passwordin isaallee najalaa bade ammoo na deebi'uu didee waan ta'eef mee fala itti naa barbaaddi. Yoo danda'amee naaf deebisi mee... Ykn akkaataa itti deeffannu viidiyoo nuuf hojjadhu.,Neutral,1
1113,Malli sukumma olltaa badda woyyi,Negative,0
207,"Dhugaadha, yaadni isaa hundinuu barnootaa waggaa 15 ol baranne caala!! Jabaadhu jabaa namaati ati",Positive,2
7584,Doctor guyyaa 18 fi 11 maalirraa argannee hir'isuu daneenyaa?,Neutral,1
9024,lubuu koo maloo video duraa balesanii akamitii defachuu dadsnii nafii himii pls 🙏🏻 ♥️,Neutral,1
6417,Wanti gaaza irratti tahe akka sirrratti in raawwanne,Negative,0
6903,"Oromoon kun waanuma meeqa boo'ee danda'a garuu? Maafan misoomuu dhabeedhaaf ni boo'a, maaf misoomaafis ni boo'a. Lakkii Oromoo waan argite hin boo'iin.",Negative,0
1681,Bishaan hin fuune dubbiin kee  dubbii hiyyeettii,Negative,0
7886,Anaa naa gubbaa naa kessaa bahaa maal manaa yaalee deemee naa dhiisuu didee,Negative,0
4891,"Maashaa,allaah",Positive,2
6221,Namichana dubbiin kee bilaashaa  sirraka ta'ee dhissi taphaa kaan keessaa ba'ii hojii biraa  hojaadhuu,Negative,0
3803,fakenya gudda hojetee,Positive,2
4333,Waqayyoo sagalee jirenyaa sii haa dhageesisu. Eebbifamii jabadhuu. Keenaa. Addaa qaddaa. Waqayyoo jabiinaa. Siifii. Haa. Keenuu❤❤❤❤❤❤⛪⛪⛪,Positive,2
4425,Eeleleleleleelelelele waqayyo farsa ergamota sa dhagesisu ebbifami ⛪,Positive,2
2847,goota keenya nuuf jiraadhu.,Positive,2
8472,@olkaba_wayessa @Jawar_Mohammed Kijibaa Afaan Oromoo magaalaa hin jiru siin jedhanii🙅?,Negative,0
6728,Oduu qofaan mootummaa ta'uun gonkuma hin danda'amu,Negative,0
8085,Sagale sun akkmiti dhagefachu dandena??,Neutral,1
5383,Wow wow... Nagaan kottu!!,Positive,2
6178,Jawaar ati keenna uummata oromooti ....,Negative,0
9258,vidioon ke maalif download hin tahu bro,Negative,0
3076,mucaan kun nuu badhafamu qaba dhugaa jajjabeffamu qaba,Positive,2
3063,dhugadhaa hadhokoo,Positive,2
1442,mal aboo mataa iratii murtaa gadii qabduu maa maqaa waraa hammaa bekaan nyataa,Negative,0
1772,Ati hoo maal qabda footoo,Negative,0
7284,Bakki argamakeessanii eessa? toorri bilbilaahoo?,Neutral,1
736,Ehee dandeetti yoosan Geethun nama raajaa!!,Positive,2
1051,AKKANA JAJJABEEWWANKO ,Positive,2
5234,kan akka dhaabbata kanaa nu fixe hin jiru.,Negative,0
5839,Jawaar warra isaayyu hinbulchu danda'e hinbulchu biyya bulchuumiti,Negative,0
1630,Sobaan biyyaa in Bulchaan yeroof malee karaan soban darban gallaa nama dhibba jedhe oroomon,Negative,0
6185,Hayyuun haa dubattu,Negative,0
6271,Karaan Sobaan darban deebiitti nama dhiba. Jawaar booressaa nagaati.,Negative,0
1790,Maal qabda udduu kee maale,Negative,0
7267,Mal gonuu,Neutral,1
3935,Ingiliffa dubbachuu wollaaluun sangaa nama hin taasisu sirreeffadhu waan hunda kan beeku rabbi qofa.,Negative,0
6026,Baga nagaan nudhufte haajiyyo qaali,Positive,2
1138,Hayee guddaa galatomaa,Positive,2
9044,keessa baasuufo,Neutral,1
8179,Address eessaa fuuna,Neutral,1
8834,Mee kan Wollega university himaamee maaloo,Neutral,1
6194,Afufutu badi asi,Negative,0
3132,aka dhirati odesi gurba hin mosobamin,Negative,0
3863,jabadhaa,Positive,2
9983,Galmaa'uf maaltu naa barbachisa,Neutral,1
859,"Kantiibaa magaalaa Adaamaa, Bulchaa hospitaala Adaamaa, Biiroolee Qonnaa fi dhiheessii Qonnaa, Biiroo Galii, Biiroo Daldalaa, Biiroo Lafaa, Biiroo bishaanii, Ispoortii",Neutral,1
7154,Gafii dhunfa wayee ofi akamiti isin gafachun dana'ama doctr,Neutral,1
7551,Dr fire time kan jedhamuu hoo erga laguu argitee booda guyyaa meeqaaf tura ??,Neutral,1
3605,warri Akka KO ammayyu shakkitan like godhaa,Positive,2
1232,Gurii kiyyaa keessaa mitii garu goggaa naa mada'ee qorichii isaa maalii,Neutral,1
5218,Sirrimadha yaada deegaramu qabudha itti muddi,Negative,0
4888,MashahaLh MashahaLh 👍🏿,Positive,2
1046,Jabadhaa,Positive,2
9142,Bible hundaf mo kamif models kamif nati himi me,Neutral,1
1591,Durumaa kummataa ta'u isaan betu miti WBON wabii sabaati gadheti harkaa hin kennatu,Positive,2
2699,Kolacha fakata ini adakera boloqe dhira,Negative,0
3390,Garaa na gesse dhiirako,Positive,2
4181,Ameeeeeeeeen ebifaamii ❤❤❤,Positive,2
3378,"ati hoo eessaa baate?
galatom",Positive,2
5141,Akkamii halii isaa maliif pakeejii 22 .80 turee Amaa maaliif 25 .77 dhabataa malee fayyadaa umataa hin jaalaatii umanii kenyaa garaa sefarico demaa,Negative,0
3653,mashaa allah ustaazkeny,Positive,2
2337,Wantii Kun Dhugaadhayii Yaa ummataa koo,Negative,0
7956,Essadha manni yaala kessan Malo naf hima,Neutral,1
4811,Maashaallh maashaallh maashaallh ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive,2
7942,Maqaan qoriicha qamaa saala dhiiraa jabeesu maalidha Dr,Neutral,1
3705,maashaa allaa,Positive,2
943,Character Seenaan hojjetuu kun bayyee natti tolera senisha hin dandessa dhugaa bayyee,Positive,2
9819,Amma warri never duraa tahe akkamitti deebifatan,Neutral,1
1165,galataa qabda dr,Positive,2
3932,dhugaa jeette dhalloota dheedhii akkasiitu maqaa nu balleesse,Negative,0
5455,Eessatti beekti gadheen faarsitee woxii safarameef dhuguu malee,Negative,0
9405,warrii saudii jiruu hoo ni kafalafii,Neutral,1
8848,Can Arsii yomiraa egala,Neutral,1
9065,komatiii yoo ol basuuu didee kooo maloo lubuu,Negative,0
9900,kan fb koo dagadhee anii isaa hoo akkm godhuu,Neutral,1
6398,Milishaan midiiyaa nama shaniin qeeqxee maal gooti,Negative,0
8123,Waan naaf hin galin jira godhen jira garu dhuga hin gare sagale warbame hin argine soba,Negative,0
6433,Tortoraan maal gadi hagaa?,Negative,0
382,Mucaa Akamitii,Positive,2
8937,Mattuu university yoom waama,Neutral,1
3228,Beekte jennaan keessa hin baaneere gurbaan kun ati sidha ani anadha tapha ilaaluun beekumsan argadhe barnootaan hin arganne ani,Negative,0
4058,furmanni maali,Neutral,1
1236,guraa nanyata dr malgochun qaba,Neutral,1
139,"Wow! Galatoomi bro, ergaa guddaa saba keenyaaf dabarsite.",Positive,2
5656,Bayyee ittii dubbadha mee Angoo baraa kanaa garaf malee namnii hojjetaru hin jiruu garaa ofii qallabu malee,Negative,0
2309,sis osoo ittii dabalani in baduyyu,Negative,0
1453,haamtee dutee kaa,Negative,0
962,Akka yaaada kootti deebiin odoo fuudhuu baattee natti tola,Positive,2
2152,dhugaa gallatammaa dr abbiyi aimmadii,Positive,2
9973,Akkami galma'uu dandeenya?,Neutral,1
1780,Filter malee photo kee gadhissii mee sun rakkoo qabu ,Neutral,1
781,Jabadhuu,Positive,2
1481,gaddi qabbi bro,Negative,0
6646,Marsaa dhuftuus akkanuma godhattan isin,Negative,0
2972,Ebifamii,Positive,2
8963,Warri akka koo Gimbii deemtan jirtuu,Neutral,1
5527,Ati Jimmaa lafa malee nama hin qabduu caldhisi,Negative,0
5845,Dhimmi Itoophiyaa akka oduu bira kuteeraa yaboo worri dheefaaf biyyaaf lammii ofii tiyyaan nabaasiif biyya ormaa jireenya gaarii godhattan dhiisaa adaba godhaa womaa biyyaaf hin gootanii rakkataa biyyaa 1 hanga ammaa kan gargaartan hin agarree ati namichi Jawaar jedhamtu afuufuuf dhiisi addunyaan iddoo atti itti yaaddu San hin jirtuu yoo lubbuu qabaatte galii biyyatti qabsaayii lubbuun gaafa baatii.,Negative,0
7671,"Hin Ta,uu wani issin Hasoftan",Negative,0
3625,Masha LA nuf jiradhu,Positive,2
2965,demo,Neutral,1
4542,Yaa rabbii koo najaa na baasi!!!!❤❤❤❤❤❤,Positive,2
7708,Kunis safuu cabsuudha.Dhalootni Kun waaqatti yoo deebi'e wayya,Negative,0
3173,eebbifami ilmoo dhiiraa,Positive,2
1437,hammaan akkanatii maalii maqaa qotte bulaa maa balesitaa,Negative,0
4806,mashallahaa mashallahaa mashallahaa mashallahaa tabarklha ustaaz Kenya qalii fi garii namaa ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive,2
3516,maaf nu maraachistan ree,Negative,0
737,Hamzaa sagalee Hajiibaa qabda Dhugaa Rabbii ,Positive,2
1015,Baayyee isin jaallanna!,Positive,2
41,Baay'een jaaladha mucaa qaxalee kana❤,Positive,2
9657,Kan koo suura isaatu baay'ee na jalaa fokkise maal gochuun qaba ??,Neutral,1
6007,Balsii bakii kana,Negative,0
942,Ani mindaa koo seeraan Akka naaf kafaltanin issin gafaadhaa mindaan koos jaalalaa kalaqa,Neutral,1
6239,Dubartoonni keenya immoo kunis dhufuu danda'a waan ta'eef isa harkaa qabdan jabeessaa harkatti maradhaa!! Dhaamsa obbolummaati...,Neutral,1
7654,Nyata booda moo nyataa dura Mee Adda nuuf basi,Neutral,1
2654,bukoo wahii,Negative,0
6117,"Atti. Kanan Akuma haarree qabdi ta,e siyaasii kee",Negative,0
8410,Dhuga mo,Neutral,1
7427,"Dr galatooomaa.
 garuu kan naaf hingalle jira innis.
 Oovuleeshinin g/ya 14 tti dhufa.
 kan ulfi ta'u guyyaa oovuleshinii irraa jalqabeetimoo?
 akamidha naf hinqalle kun",Neutral,1
6539,Tuttuqaan Isiraare'elii fi America akka gaanfa Afrikaa keessaa wacaa oolan hin se'in ya jaarsaa!,Negative,0
1023,Please kana booda gammee fi hiree akka wal hin lolchiisne adaraa,Positive,2
1077,Osoon kufeehoo jette banati dhungadhuu,Neutral,1
7907,Malo doctor akam godhu gudan rakacha jira Malan gochu qaba osso qamni Sala ko fedhii hin Horatin narra ba'a Mali Issa Mali Malo naf himma,Negative,0
8327,Datan atii jetu kun hudiisa hin hojetu malif,Negative,0
9462,karaa barnoota kutaa kudhaniin Jira?,Neutral,1
3396,salami abbo,Negative,0
3183,dhiiradha ☺️,Positive,2
590,Maloo ana qofa moo hasan muca kana kan akka dammatti natti miyawwe dhaggeffadhe quufu dadhabe ❤❤❤❤❤❤❤maal taha osoo kan akkana qofti nuuf dhalate,Positive,2
3137,Maal marraaga'aa kunDhimma namaa maaltu isa galchee... kun beekumsa itti fakkaachaa jira,Negative,0
3813,jaalalii dhugaa barafi biriin hin jijiramuu,Positive,2
4422,"Amin,Amin,Amin,ebifanii❤❤❤❤❤❤",Positive,2
5343,Hannaa irra jirtu nama nyaatee buluu hin dandeenye isiin dachaa 4 waggaatti itti dabaltan.mootummaan akkamiin gatii yeroo qala'iinsi jireenyaa daraan ammaatte kana irratti daballii taarifaa hojjeta?,Negative,0
6257,Gingilchuudha kun soba keessa darbee,Negative,0
4465,Farfannaa Ergamoota Siihadhageesisu❤❤,Positive,2
2855,dhugaadha qaalii jabaa oromoon qabu keessa tokko atti dhugaa nama addatti atti,Positive,2
6290,Nutis doofaa akka durii miti kaninni nusochoosu,Negative,0
8320,Akkamitti akka barnaamaja mimori irratti buufatan nuuf himaa!,Neutral,1
4516,"Maasha, allaha 🤙",Positive,2
828,jabaadhaa godinaa haargee itii deebiyaa  rakoo umaataa furuu  fadaa midiyaa umaataa barsisaa,Neutral,1
9518,"Ethiopia irraa Deemuu hin Danda,amaa?",Neutral,1
3389,dhugaa jirtu dubbattee,Positive,2
6645,Hin jiru,Negative,0
5031,Dhima gaaban wal qabatuuf deebii gaarii Kan ta u mootuumaan biyya kana keessan Akka hin jiree Kan nama hubachisuudha,Negative,0
7012,Akkas gadi bu'uun miidiyaa kanaa garuu nama gaddisiisa.,Negative,0
8160,You tube irraa akkamitti video bufatu akkasumas fb irraa nuf himi mee please,Neutral,1
6853,Ayii BBC Amma jawee namttii lakofitanii guyyaa gutuu wahee isaa odeesiituu ,Negative,0
9935,Ethiocoders naaf hojjedhu,Neutral,1
8102,Lakkofsa namaa sanati moo ankoo irrati hidhaa,Neutral,1
1114,Isin jaladhaa dhuga ,Positive,2
4481,Amma dhumati jabeesse sii ha dhabu,Positive,2
8923,Amma ammaatti nama Dambi Doolloo gahee hin agarre maal jechuudhaa,Negative,0
1794,Safuudha akkasi hin jedhaamu itti yaddii dubbadhuu duraa qasht,Negative,0
239,"Waqayoo waqaraa sihaa ebbisuu ebbifamii  wan yadee biran sihaa gahuu  waqayoo 

Nuuf debisaa maloo wan bayee isaa kesaa jiraa nuuf haa qoduu buraa isaa keesaa kan xiqoo abuqan ❤❤❤",Positive,2
9393,Kanaa hundaa Namaa hammachuuf cinqamu mitii,Negative,0
5591,"Yoo biyyaa isaaf gibira hinkaffallee eenyuuf hakaffaluree.Gibira kaffaluun dirqama lammii hundaati.Atii silaa Abbaa Seeraan Alaa fi hokkoraati,yee  namticha nana yoos male waa argachuu hindandeessu.kan walitti bu'iinsaaf hojjatu si'ii male #Amiin_She_Kalifaati miti beekii",Negative,0
1372,bunaa Akamiti,Neutral,1
4456,Ameen Ameen Ameen ❤❤❤,Positive,2
5421,Dhiimaa.isaaniti.umaani.jimmaa.sin.jaalaatu dhiisi,Negative,0
7161,bakka hojii koo Dhuftee qaaman nu dubbisuu hin dandeessuu?,Neutral,1
5564,Rakkoo Umaatni jimmaa kessaa jiruu dhugaa nama Gaddisisaa midhamaan umataasa kan midhus isuma isa kessaa Ba'ee warrii jimmaatif ima rabbii ha falmuuf dhugaa rabbii,Negative,0
2013,Yaa Waqayoo Birri Kana Nura Qabi Adara,Negative,0
1944,Lakki Kun dhufuu hin qabu,Negative,0
2908,mucaan kun baayyee natti tola jabaadhu nut immoo habeessuu qabna,Positive,2
9962,Karaa kamiin galmahamaa ??,Neutral,1
3454,dhugaa keettii,Positive,2
430,Dhugaa jirtu haasa'e,Positive,2
3965,Ofiisaayyuu fincaanii kun maal fincaan sonata kun,Negative,0
9825,obboleessoo bilbila tokko teeleedhaa biteen ture garuu sim safaricoom hin hojjetu nagargaaruu ni dandeessaa,Neutral,1
4528,Mashaa Allah,Positive,2
2773,Dhiirakoo!,Positive,2
7793,Galtomi dhebee narvirati gorsaa ogumaa nuf kenna,Neutral,1
905,Nuuf jiradhuu leenca oromoo,Positive,2
1835,Dhiirri kanrakkateef akkakee boolla fincaan waanhingurguranneef qamaaca,Negative,0
2911,hin rakkanne faallan yaada kanaa baay'atee,Positive,2
1255,waanii gurraa nama elaafii dhigaa kesaa yaasuu malii?,Neutral,1
7383,"Gaaffii?
 Sababni dhiigni gadameessa dubartii keessatti kantaruun sochiin dhiigaa dhibuun dhukkubbiin humnaa olii itti dhagahamu maaliif?
 Furmaanni isaa hoo?",Neutral,1
8192,Birr akkamitti bufachuu dandeenyaa,Neutral,1
4569,Mashallah❤️ mashallah ❤️mashallah mashallah ❤️ mashallah mashallah ❤️ usataz Kenya umri nuuf dheradha,Positive,2
8989,Sudii tanii akamitii ofiratii hidhadhaa natii himii lubuu,Neutral,1
3830,maalaqarraa Jaalalatuu Caala Waan Tahef,Neutral,1
435,"Wow dhugaa dubbaachuuf dargaaggeessi qajeelaan Akka keeti jiraachuun iyyuu waantokko . Ani akkan TikTok irraa ilaalutti dargaggoon hundi waanuma karaarra badeeru natti fakkata ture , Waaqayyoo oguummaasa siif haa baayisuu eebbifamii ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤",Positive,2
2244,siirridha Abiychu koo,Positive,2
6329,Barri media dhaan hunkuramuu hafeera mootummaan waan qabatamaa gochaan ummatatti argisiisaa jira barri oduuf hololaa hafeera,Negative,0
2114,Dollarale bau qaabba ,Negative,0
7272,Galatomaa❤️❤️,Neutral,1
663,Jabadha,Positive,2
5640,Shiraa xaxxaan akkaa kee jiraa kan  naafxanyaattii hidhaatee oromoo ficisiisuu 33?,Negative,0
1041,"Diraamaan hiree guyyaa kamiin bu,a qaxaleewwan koo",Neutral,1
5088,Digital hattuu,Negative,0
6073,Hayyee nullee qircaaf nu galmeessaa,Neutral,1
7839,Guyyaa 26 xurii laguu argiti yoo jene. guyya 5 booda saliqunati yoo gote caraa ulfaawuu dandeeti.,Neutral,1
1439,aboo bagaa gayee si latee jabadhuu,Positive,2
1388,yeroo dhiqatan maaliin dhiqatanii,Neutral,1
8870,Arsi University yoom waamu laata?,Neutral,1
3476,walin tolan,Positive,2
7818,Fkn namni oppiraasoona qabu fayyadamuu danda'a??????????????,Neutral,1
8959,Warri gimbi deemtan keessan duubisaa,Neutral,1
8718,Hin dogongorte Gaafa san,Negative,0
1655,Waan Ajaaibati,Positive,2
3580,adda akasi,Negative,0
7308,Biyya keenya nyaanni baayyee hin jiruu maaliif dhukuba kanaan qabamu,Neutral,1
9340,"maloo obbolletii tiyyaa waaqayyo sii qabee naaf debbisii
 TikTok biyya suraa video yoo hojedhuu fedhee naaf hin hojetuu ,",Neutral,1
1651,Jawaar du'a,Positive,2
7915,Dr baay' ee galaatoma,Neutral,1
4550,❤❤❤❤❤❤❤masha Alh,Positive,2
1523,gantuuuu sareee,Negative,0
7493,Cimiimmuu fi cininsuun hiika tokko qabu. siif taanaan fudhu.....Giiftii koo,Neutral,1
1094,Ijoollee qaxalee kana bira ha dhaabbannuu,Positive,2
3415,dhugaadha,Positive,2
1103,Gifti in bayee sijalatii dhugaa rabii,Positive,2
4778,Yarabbii umataa kenyaa gargarii,Positive,2
2423,"Atis du,uu qabda amaritti nafxanya qomaxa zer maal goota shan sin bulchini gondare hadha kee",Negative,0
4835,❤❤❤❤❤❤❤❤❤ mashalaa mashalaa mashalaa mashalaa mashalaa mashalaa mashalaa mashalaa mashalaa mashalaa,Positive,2
3990,ati essa turtee garuu hanga hara,Negative,0
3100,dhugadha mana nama jeqaa jirra,Positive,2
9923,Akkam dalagamaa,Neutral,1
4546,MashaAlal MashaAlal MashaAlal 🎉🎉🎉🎉🎉🎉🎉🎉🎉,Positive,2
5613,"Jawar sobniikee har,aa barechee ifagalee Saanii harreewoliin olttuu akkaa harree dhuftii jechuun ketuma sobduu Aminoon Nama kabajaa ummatasaaf hojjetudha akkaa oduukeekana miti",Negative,0
6778,Ni soba,Negative,0
292,Of qofaaf miti anaafis baratteetta!!!❤,Positive,2
2989,Ebbifamii dhugaa,Positive,2
9139,plees bilbilli koo cameraman fuulaa koottu garagaluu dide mee maalgochuu qaba naaf wojjadhu plee,Negative,0
7715,"Ani kanan jedhu isiin Dokteronii kuni maatii qabduyi???? Ijoolee, hadha, Abbaa. Kkf qabdu adaara???",Negative,0
2408,kuun kijiba ,Negative,0
9842,Telegramiin naa banamuu didee akkkami,Neutral,1
1556,dhama,Negative,0
244,Galatoomaa❤❤❤❤❤❤❤❤,Positive,2
9130,app.play store yoo delete ta'e akkamitti bilbila irratti install godha??,Neutral,1
2137,hin sobda,Negative,0
4186,Eebbifami soole ❤❤🎉,Positive,2
2032,Maaf biyya kasarsa namichi kanaan duraQarshii jijjiiree  unmanned ittiin saamame ammammoo jireenya qaalii kana irratti  qarshii jijjiiraa ??????!!!!!,Negative,0
3438,maaloo jaalala mucaa kanaa eessa kaahuu jechaa ijoo dubbata waaqayyo ija hamaa sirraa ha eeguu,Positive,2
6754,Jawar gantuu oromoo fi oromummaati,Negative,0
8188,Sobaa dubaata bara atti maaqa siraa tare osso hin sobiin mee sif kaafale jiraa kijjibaa,Negative,0
9813,Yoo Update Mobile kee Fixee Jiraate Akkamitti Itti Daballee Godhuu Dandeenya Ykn Akkamitti Update Irraa Haquu Dandeenya Fkn Ani Mobile kiyya Samsung A32 5G,Neutral,1
9759,sura irra na jala haqmee akkam godhaa,Neutral,1
7996,Barattoota fayyaa oromootiif Afaan oromootiin barumsa dhiheessimee dr,Neutral,1
3591,giiftii dhabamsiisaa walwajjiin jiraadha,Positive,2
8068,Fakkeenya Biyyaa alaa ta'ee simi biyyaa keessa hidhuu nan danda'aa?? Mo,Neutral,1
1068,Ergga gudda kan dabarsudha akkanuma yeroo gababatti akka nufi dhuftani issin Jenna jajabbe ijole oromoo ko,Positive,2
1685,Dhugaa fi ppn waali hin beekani,Negative,0
670,maalo Addaan hinkutina itti nuufufa,Negative,0
4661,Mashalaa rabiinii nuu isinii haa tisuu,Positive,2
7453,Dhibeen asimin hanga ammatt qorichaa maaf argatuu dhabee??,Neutral,1
2414,yara rabii sexanaa manii,Negative,0
2909,dhalota qubee wwwa,Positive,2
3235,"utuu wa’e kubba dubbachu batte garidhaa
Mee guyyan tokko dirre kubba Mila dhaqii daqiqumaa 30 taphadhumee nii hubatta
kubba Mila jechuun waranaa jalalaa ,nagenyaa fi tokkummatii ::
kanafu yadnii atii kubbaf Milaf Kenna jirtu kun gorsaa fi yadaa Kee Isaa babbaredaa ta'e Sii jala gadii busaa jiraa .",Negative,0
577,Akkamitti Language kee barachuu dandeenya?,Neutral,1
8576,@Jawar_Mohammed Jawwe Koo Furrmmaan Saba Balldhaa Si Harka. Jira Atummaan Fala isa Nuuf Laadhu maalo,Positive,2
309,Wooow Amazing Qaxxalee nama Umurii Dheraa jiraadhuu❤,Positive,2
7644,Bakaa kamiti argamaa maloo,Neutral,1
6210,qircamibo,Negative,0
6951,OMN otuu oduu isaa odeessu barri itti dhuma. Misoomni itti fufa.....,Neutral,1
2155,Dhugadha,Positive,2
4309,Ani Muslim garu farfanna kana heddu jaaladha ❤,Positive,2
9559,Ani qarshii kafallee dhufaa kamin senaa,Neutral,1
328,Amumaa Matti YouTube isaa ta'a! Waa bartuu adunyaa kun harkaa wara akkassitti yaadanni jirtii,Positive,2
1878,footoon kun ishema haadha maqaa kanaatii garuu dhugaa kormee intalaati jabaadhu.,Positive,2
158,Uuuufff jaaba mucaa qaaxale kenyaa jaabadhu dhugaa ogummaa sammuu isaa akkaam akkaa addaa ta.e mucaa kan irraa waan baaya.e akkaa baaru shaakii qabu ani,Positive,2
8298,Bilbbila tokkoqubee afaanoromootti akkamittijijjirana,Neutral,1
2715,deemi gurbaa oduu dhisii bodatti aftee,Negative,0
8868,Asosaa university hoo yoomi yaamaa Mee Amma naa him,Neutral,1
1220,galatomii Dr,Positive,2
940,Bagaa nagan dhuftani,Positive,2
7228,"Doctor mee otoo hin qooricha hin fayyadamin dubartiin tokkoo, guyyaan wal qunamtii goote ulfa'u gonkumma hin dandenyee ji'a kessa yoomii?",Neutral,1
3564,jirraan hoo?,Positive,2
5337,Galatooma,Positive,2
7960,"Mana yaalaa naannoo keenya jirutti yaalamuu dandeenyaa?
 Moo yaallisaa isin bira qofatti argama.",Neutral,1
872,Kessatu magaalota baddiyyaa irrati hojadhaa,Neutral,1
3338,dhugaadha dhugaa❤️❤️❤️❤,Positive,2
4749,Jiraadhaa jiruu rabbi jaallatu,Positive,2
3342,dhugaa jete torbaa iyee bahu qabaa,Positive,2
5999,Jawwaar biyya diiga malee  hin ijaaru,Negative,0
4270,❤❤faruun kun baaye'ee nati tola ebbiifami waaqayyoon si haa ebbisuu ❤❤❤❤,Positive,2
7017,Oddu dhisa biyyii gudina Adara jirtii waliratii kawuu osso dhifitani garidha kayyoo kessan walalee mulata biyya kana jijira jiruu deegara yoo barbanu jettan Calisaa laalaa,Neutral,1
5572,seeraan alummaa seeratti deebisuun dirqama waan taheef hawwiin kufaatii biyyaaf qabdan kunis ragaa isa biraati..,Neutral,1
6167,Faarsee bulaan amma kunoo namichi sun hafuura nu kutuuf dhufe jette ofiin haasayaa jirti,Negative,0
6856,Uuuuuf dhugaa nagaa dheebonneerra,Negative,0
8627,Kitaaba gaggessumaa nuuf ergaa,Neutral,1
9100,haraar yokiin dirre dawa lakkofsa isaa nuf kaai me,Neutral,1
3722,jaalala dhugaa jechun akkana kunoo gudadhu,Positive,2
